 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  xy  xz  yz
  0.364729  1.368745  0.000000        14        15        13  3.572103  0.804737  0.967717  0.000000  0.529859  0.000000  0.000000
  1.322142  1.868864  0.000000        14        15        14  3.572110  0.000361  0.000275  0.000000  0.000017  0.000000  0.000000
  0.683866  0.710695  0.000000        14        15        14  3.572111  0.000378  0.000285  0.000000 -0.000155  0.000000  0.000000
  1.322142  2.763813  0.000000        14        15        14  3.572111  0.000371  0.000280  0.000000 -0.000152  0.000000  0.000000
  0.683866  1.605644  0.000000        14        15        14  3.572120  0.000352  0.000267  0.000000  0.000016  0.000000  0.000000
  1.641279  2.105762  0.000000        14        15        13  3.572133  0.804716  0.967680  0.000000  0.529848  0.000000  0.000000
  0.638275  0.789661  0.000000        14        15        13  3.572163  1.342791  0.747725  0.000000 -0.263655  0.000000  0.000000
  0.364729  0.947593  0.000000        14        15        13  3.572164  1.119418  0.966335  0.000000 -0.390999  0.000000  0.000000
  0.638275  1.526677  0.000000        14        15        13  3.572168  1.466938  0.749324  0.000000  0.014171  0.000000  0.000000
  0.957413  2.553236  0.000000        14        15        14  3.572172  0.000097  0.000389  0.000000  0.000073  0.000000  0.000000
  1.641279  2.526914  0.000000        14        15        13  3.572175  1.119456  0.966334  0.000000 -0.391022  0.000000  0.000000
  1.732461  2.526914  0.000000        14        15        14  3.572178  0.000432  0.000216  0.000000 -0.000116  0.000000  0.000000
  1.048595  0.921271  0.000000        14        15        14  3.572179  0.000098  0.000394  0.000000  0.000074  0.000000  0.000000
  1.367733  2.684846  0.000000        14        15        13  3.572181  1.342732  0.747761  0.000000 -0.263644  0.000000  0.000000
  1.367733  1.947830  0.000000        14        15        13  3.572182  1.466879  0.749308  0.000000  0.014152  0.000000  0.000000
  1.003004  1.316101  0.000000        14        15        13  3.572195  0.916478  1.304308  0.000000 -0.306555  0.000000  0.000000
  0.045591  0.500118  0.000000        14        15        14  3.572199  0.188491  1.285824  0.000000 -0.326883  0.000000  0.000000
  0.273547  0.947593  0.000000        14        15        14  3.572209  0.000411  0.000206  0.000000 -0.000110  0.000000  0.000000
  1.003004  2.158406  0.000000        14        15        13  3.572209  0.916484  1.304284  0.000000 -0.306557  0.000000  0.000000
  1.960417  2.974389  0.000000        14        15        14  3.572212  0.188452  1.285805  0.000000 -0.326825  0.000000  0.000000
  0.410320  0.289542  0.000000        14        15        14  3.572238  1.290809  0.183004  0.000000  0.312578  0.000000  0.000000
  1.595688  3.184965  0.000000        14        15        14  3.572244  1.290731  0.183033  0.000000  0.312620  0.000000  0.000000
  1.003004  1.000237  0.000000        14        15        13  3.572279  0.471433  1.304025  0.000000  0.336694  0.000000  0.000000
  1.732461  2.105762  0.000000        14        15        14  3.572298  0.000207  0.000189  0.000000  0.000133  0.000000  0.000000
  1.003004  2.474270  0.000000        14        15        13  3.572305  0.471452  1.303973  0.000000  0.336709  0.000000  0.000000
  0.273547  1.368745  0.000000        14        15        14  3.572317  0.000233  0.000213  0.000000  0.000151  0.000000  0.000000
  0.410320  0.447474  0.000000        14        15        14  3.572335  1.440661  0.630590  0.000000 -0.593848  0.000000  0.000000
  1.595688  1.447711  0.000000        14        15        14  3.572339  1.254340  0.183074  0.000000 -0.378956  0.000000  0.000000
  1.595688  3.027033  0.000000        14        15        14  3.572347  1.440606  0.630628  0.000000 -0.593848  0.000000  0.000000
  0.410320  2.026796  0.000000        14        15        14  3.572347  1.254376  0.183083  0.000000 -0.378970  0.000000  0.000000
  0.182364  0.579085  0.000000        14        15        14  3.572435  1.345494  0.722825  0.000000 -0.648717  0.000000  0.000000
  0.045591  1.816220  0.000000        14        15        14  3.572438  0.084203  1.284680  0.000000  0.311934  0.000000  0.000000
  1.823644  2.895423  0.000000        14        15        14  3.572441  1.345467  0.722836  0.000000 -0.648699  0.000000  0.000000
  1.960417  1.658288  0.000000        14        15        14  3.572445  0.084185  1.284663  0.000000  0.311908  0.000000  0.000000
  1.550097  0.947593  0.000000        14        15        14  3.572501  0.709921  0.658768  0.000000  0.676484  0.000000  0.000000
  0.455911  2.526914  0.000000        14        15        14  3.572509  0.709941  0.658744  0.000000  0.676487  0.000000  0.000000
  0.182364  1.737254  0.000000        14        15        14  3.572647  0.800603  0.722873  0.000000  0.539128  0.000000  0.000000
  1.823644  1.737254  0.000000        14        15        14  3.572652  0.800562  0.722883  0.000000  0.539105  0.000000  0.000000
  1.550097  1.368745  0.000000        14        15        14  3.572654  0.778851  0.658400  0.000000 -0.653508  0.000000  0.000000
  0.455911  2.105762  0.000000        14        15        14  3.572668  0.778799  0.658350  0.000000 -0.653472  0.000000  0.000000
  0.592684  2.184728  0.000000        14        15        14  3.572730  0.400849  1.250364  0.000000  0.017419  0.000000  0.000000
  1.413324  1.289779  0.000000        14        15        14  3.572737  0.400834  1.250396  0.000000  0.017439  0.000000  0.000000
  1.914826  3.211287  0.000000        14        15        13  3.572758  0.227608  1.200195  0.000000  0.304755  0.000000  0.000000
  1.595688  1.605644  0.000000        14        15        14  3.572762  1.019619  0.629869  0.000000  0.374030  0.000000  0.000000
  0.410320  1.868864  0.000000        14        15        14  3.572764  1.019619  0.629847  0.000000  0.374032  0.000000  0.000000
  0.592684  2.447948  0.000000        14        15        14  3.572782  0.272714  1.250434  0.000000  0.236068  0.000000  0.000000
  1.413324  1.026559  0.000000        14        15        14  3.572789  0.272670  1.250461  0.000000  0.236080  0.000000  0.000000
  0.091182  0.263220  0.000000        14        15        13  3.572807  0.227539  1.200130  0.000000  0.304755  0.000000  0.000000
  1.823644  3.263931  0.000000        14        15        13  3.572812  0.686572  0.739808  0.000000  0.571785  0.000000  0.000000
  0.182364  0.210576  0.000000        14        15        13  3.572843  0.686512  0.739743  0.000000  0.571776  0.000000  0.000000
  1.823644  1.368745  0.000000        14        15        13  3.572910  0.600781  0.739501  0.000000 -0.607179  0.000000  0.000000
  0.273547  2.368982  0.000000        14        15        13  3.572940  1.233693  0.109128  0.000000  0.283475  0.000000  0.000000
  0.182364  2.105762  0.000000        14        15        13  3.572948  0.600738  0.739481  0.000000 -0.607166  0.000000  0.000000
  1.914826  1.421389  0.000000        14        15        13  3.572951  0.147548  1.200913  0.000000 -0.349265  0.000000  0.000000
  0.273547  2.263694  0.000000        14        15        13  3.572967  1.227366  0.108723  0.000000 -0.241061  0.000000  0.000000
  0.091182  2.053118  0.000000        14        15        13  3.572994  0.147554  1.200801  0.000000 -0.349293  0.000000  0.000000
  1.732461  1.105525  0.000000        14        15        13  3.573006  1.233452  0.109140  0.000000  0.283519  0.000000  0.000000
  1.732461  1.210813  0.000000        14        15        13  3.573023  1.227154  0.108725  0.000000 -0.241082  0.000000  0.000000
  1.230959  1.868864  0.000000        14        16        14  3.574304  1.818562  1.320179  0.000000 -0.147075  0.000000  0.000000
  1.003004  2.000474  0.000000        14        16        14  3.574307  1.566513  1.575898  0.000000 -0.295273  0.000000  0.000000
  0.775048  1.605644  0.000000        14        16        14  3.574310  1.818491  1.320282  0.000000 -0.147079  0.000000  0.000000
  1.003004  1.474033  0.000000        14        16        14  3.574322  1.566596  1.575878  0.000000 -0.295246  0.000000  0.000000
  1.003004  2.632202  0.000000        14        16        14  3.574356  0.575046  1.576280  0.000000  0.303443  0.000000  0.000000
  1.003004  0.842305  0.000000        14        16        14  3.574371  0.575022  1.576285  0.000000  0.303381  0.000000  0.000000
  1.230959  2.763813  0.000000        14        16        14  3.574585  1.471388  1.319840  0.000000 -0.402184  0.000000  0.000000
  0.775048  0.710695  0.000000        14        16        14  3.574586  1.471332  1.319915  0.000000 -0.402177  0.000000  0.000000
  1.778052  2.447948  0.000000        14        16        14  3.574588  1.701462  1.080250  0.000000 -0.270944  0.000000  0.000000
  0.227955  1.026559  0.000000        14        16        14  3.574606  1.701427  1.080208  0.000000 -0.270844  0.000000  0.000000
  1.778052  2.184728  0.000000        14        16        14  3.574761  1.064744  1.081534  0.000000  0.585061  0.000000  0.000000
  0.227955  1.289779  0.000000        14        16        14  3.574780  1.064740  1.081470  0.000000  0.585006  0.000000  0.000000
  1.185368  1.842542  0.000000        14        15        14  3.575493  0.000015  0.000013  0.000000 -0.000001  0.000000  0.000000
  1.003004  1.947830  0.000000        14        15        14  3.575509  0.000015  0.000014  0.000000 -0.000001  0.000000  0.000000
  1.003004  1.526677  0.000000        14        15        14  3.575524  0.000015  0.000015  0.000000 -0.000001  0.000000  0.000000
  0.820640  1.631966  0.000000        14        15        14  3.575538  0.000014  0.000013  0.000000 -0.000001  0.000000  0.000000
  1.413324  2.763813  0.000000        14        15        14  3.575544  1.123770  0.884991  0.000000 -0.577830  0.000000  0.000000
  0.592684  0.710695  0.000000        14        15        14  3.575553  1.123827  0.885024  0.000000 -0.577841  0.000000  0.000000
  1.003004  2.684846  0.000000        14        15        14  3.575556  0.000005  0.000014  0.000000  0.000001  0.000000  0.000000
  1.003004  0.789661  0.000000        14        15        14  3.575559  0.000005  0.000015  0.000000  0.000001  0.000000  0.000000
  0.319138  0.868627  0.000000        14        15        14  3.575571  1.439628  0.563848  0.000000 -0.395268  0.000000  0.000000
  1.686870  2.605880  0.000000        14        15        14  3.575582  1.439531  0.563789  0.000000 -0.395288  0.000000  0.000000
  0.319138  1.447711  0.000000        14        15        14  3.575592  0.794562  0.563695  0.000000  0.430890  0.000000  0.000000
  1.686870  2.026796  0.000000        14        15        14  3.575594  0.794565  0.563626  0.000000  0.430894  0.000000  0.000000
  1.823644  2.421626  0.000000        14        15        14  3.575604  0.000016  0.000008  0.000000 -0.000001  0.000000  0.000000
  1.185368  2.790135  0.000000        14        15        14  3.575612  0.000011  0.000013  0.000000 -0.000004  0.000000  0.000000
  0.182364  1.052881  0.000000        14        15        14  3.575626  0.000017  0.000008  0.000000 -0.000001  0.000000  0.000000
  0.820640  0.684373  0.000000        14        15        14  3.575633  0.000011  0.000014  0.000000 -0.000004  0.000000  0.000000
  1.823644  2.211050  0.000000        14        15        14  3.575638  0.000010  0.000007  0.000000  0.000004  0.000000  0.000000
  0.182364  1.263457  0.000000        14        15        14  3.575663  0.000011  0.000008  0.000000  0.000004  0.000000  0.000000
  0.911822  2.158406  0.000000        14        15        14  3.575770  0.721538  1.108039  0.000000  0.075068  0.000000  0.000000
  1.413324  1.868864  0.000000        14        15        14  3.575770  0.940298  0.885218  0.000000  0.204692  0.000000  0.000000
  0.592684  1.605644  0.000000        14        15        14  3.575778  0.940358  0.885219  0.000000  0.204639  0.000000  0.000000
  1.094186  1.316101  0.000000        14        15        14  3.575793  0.721575  1.107986  0.000000  0.075095  0.000000  0.000000
  0.911822  2.474270  0.000000        14        15        14  3.576138  0.250606  1.109089  0.000000  0.117455  0.000000  0.000000
  1.094186  1.000237  0.000000        14        15        14  3.576154  0.250631  1.109073  0.000000  0.117464  0.000000  0.000000
  0.729457  2.316338  0.000000        14        16        14  3.576364  0.000001  0.000002  0.000000  0.000000  0.000000  0.000000
  1.276551  1.158169  0.000000        14        16        14  3.576382  0.000001  0.000002  0.000000  0.000000  0.000000  0.000000
  0.364729  1.684610  0.000000        14        16        14  3.576564  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  1.789898  0.000000        14        16        14  3.576568  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  2.842779  0.000000        14        16        14  3.576600  0.000003  0.000002  0.000000 -0.000001  0.000000  0.000000
  0.364729  0.631729  0.000000        14        16        14  3.576612  0.000003  0.000002  0.000000 -0.000001  0.000000  0.000000
  0.364729  1.737254  0.000000        14        15        13  3.577656  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
  1.641279  1.737254  0.000000        14        15        13  3.577678  0.000002  0.000002  0.000000  0.000001  0.000000  0.000000
