 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  sp  sm
  0.683866  1.184491  0.000000        14        16        13  2.419261  3.907007  3.791928  0.000000  7.697172  0.001762
  1.322142  2.290016  0.000000        14        16        13  2.419285  3.907067  3.791986  0.000000  0.001760  7.697292
  0.683866  1.131847  0.000000        14        16        13  2.419291  3.887206  3.790853  0.000000  7.676610  0.001449
  1.322142  2.342660  0.000000        14        16        13  2.419312  3.887278  3.790915  0.000000  0.001450  7.676743
  0.638275  1.158169  0.000000        14        16        13  2.419314  3.731732  3.945501  0.000000  7.675741  0.001491
  1.367733  2.316338  0.000000        14        16        13  2.419335  3.731879  3.945520  0.000000  0.001489  7.675909
  1.276551  2.421626  0.000000        14        15        14  2.429847  3.770994  3.158817  0.000000  0.067205  6.862606
  0.729457  1.052881  0.000000        14        15        14  2.429877  3.769623  3.157849  0.000000  6.860297  0.067175
  1.458915  2.316338  0.000000        14        15        14  2.430077  2.780260  4.138875  0.000000  0.067559  6.851576
  0.547093  1.158169  0.000000        14        15        14  2.430101  2.781070  4.139858  0.000000  6.853371  0.067558
  1.276551  2.211050  0.000000        14        15        14  2.430214  3.900372  3.157906  0.000000  0.079658  6.978619
  0.729457  1.263457  0.000000        14        15        14  2.430252  3.898680  3.156647  0.000000  6.975709  0.079619
  1.276551  2.421626  0.000000        14        16        14  2.431860  0.010509  0.008792  0.000000  0.000188  0.019113
  0.729457  1.052881  0.000000        14        16        14  2.431888  0.011642  0.009749  0.000000  0.021183  0.000208
  1.458915  2.316338  0.000000        14        16        14  2.432081  0.010093  0.015052  0.000000  0.000248  0.024897
  0.547093  1.158169  0.000000        14        16        14  2.432102  0.009409  0.014029  0.000000  0.023207  0.000231
  1.276551  2.211050  0.000000        14        16        14  2.432215  0.013363  0.010807  0.000000  0.000275  0.023895
  0.729457  1.263457  0.000000        14        16        14  2.432232  0.014857  0.012028  0.000000  0.026580  0.000305
  0.638275  1.210813  0.000000        14        15        13  2.453116  0.000268  0.000270  0.000000  0.000538  0.000000
  1.367733  2.263694  0.000000        14        15        13  2.453125  0.000261  0.000262  0.000000  0.000000  0.000523
  0.729457  1.158169  0.000000        14        15        13  2.453167  0.000280  0.000279  0.000000  0.000559  0.000000
  1.276551  2.316338  0.000000        14        15        13  2.453176  0.000248  0.000248  0.000000  0.000000  0.000496
  0.638275  1.105525  0.000000        14        15        13  2.453300  0.000280  0.000281  0.000000  0.000561  0.000000
  1.367733  2.368982  0.000000        14        15        13  2.453313  0.000278  0.000279  0.000000  0.000000  0.000557
  0.638275  1.210813  0.000000        14        16        13  2.466621  3.578470  3.589021  0.000000  7.167461  0.000030
  1.367733  2.263694  0.000000        14        16        13  2.466637  3.578653  3.589085  0.000000  0.000030  7.167707
  0.729457  1.158169  0.000000        14        16        13  2.466658  3.597048  3.570768  0.000000  7.167790  0.000026
  1.276551  2.316338  0.000000        14        16        13  2.466686  3.597027  3.570866  0.000000  0.000025  7.167867
  0.638275  1.105525  0.000000        14        16        13  2.466812  3.568900  3.587687  0.000000  7.156548  0.000039
  1.367733  2.368982  0.000000        14        16        13  2.466829  3.569020  3.587670  0.000000  0.000039  7.156651
  1.230959  2.395304  0.000000        14        15        14  2.481438  0.260946  0.266297  0.000000  0.005330  0.521913
  0.775048  1.079203  0.000000        14        15        14  2.481461  0.273180  0.278768  0.000000  0.546370  0.005578
  1.322142  2.447948  0.000000        14        15        14  2.481498  0.335682  0.245968  0.000000  0.004767  0.576883
  1.458915  2.263694  0.000000        14        15        14  2.481509  0.248949  0.349919  0.000000  0.006086  0.592781
  0.683866  1.026559  0.000000        14        15        14  2.481528  0.364915  0.267366  0.000000  0.627097  0.005184
  0.547093  1.210813  0.000000        14        15        14  2.481531  0.231750  0.325759  0.000000  0.551842  0.005667
  1.322142  2.184728  0.000000        14        15        14  2.481592  0.343748  0.245760  0.000000  0.005931  0.583577
  0.683866  1.289779  0.000000        14        15        14  2.481608  0.355792  0.254338  0.000000  0.603990  0.006140
  1.230959  2.237372  0.000000        14        15        14  2.481673  0.297334  0.290539  0.000000  0.005923  0.581950
  1.458915  2.368982  0.000000        14        15        14  2.481684  0.274894  0.378718  0.000000  0.005414  0.648198
  0.775048  1.237135  0.000000        14        15        14  2.481689  0.295761  0.288969  0.000000  0.578837  0.005893
  0.547093  1.105525  0.000000        14        15        14  2.481705  0.252019  0.347186  0.000000  0.594242  0.004963
  1.230959  2.395304  0.000000        14        16        14  2.481837  2.890757  2.949404  0.000000  0.059070  5.781091
  0.775048  1.079203  0.000000        14        16        14  2.481873  2.878338  2.936963  0.000000  5.756481  0.058820
  1.322142  2.447948  0.000000        14        16        14  2.481895  3.371344  2.469898  0.000000  0.047918  5.793325
  1.458915  2.263694  0.000000        14        16        14  2.481916  2.396757  3.370050  0.000000  0.058704  5.708103
  0.683866  1.026559  0.000000        14        16        14  2.481929  3.341947  2.448417  0.000000  5.742869  0.047495
  0.547093  1.210813  0.000000        14        16        14  2.481949  2.414019  3.394070  0.000000  5.748981  0.059108
  1.322142  2.184728  0.000000        14        16        14  2.482001  3.454635  2.469235  0.000000  0.059683  5.864185
  0.683866  1.289779  0.000000        14        16        14  2.482026  3.442451  2.460605  0.000000  5.843592  0.059465
  1.230959  2.237372  0.000000        14        16        14  2.482091  2.998034  2.928966  0.000000  0.059797  5.867203
  1.458915  2.368982  0.000000        14        16        14  2.482102  2.423976  3.340441  0.000000  0.047807  5.716610
  0.547093  1.105525  0.000000        14        16        14  2.482126  2.446978  3.371976  0.000000  5.770698  0.048256
  0.775048  1.237135  0.000000        14        16        14  2.482133  2.999461  2.930517  0.000000  5.870148  0.059830
  0.729457  1.105525  0.000000        14        15        13  2.494148  0.000427  0.000410  0.000000  0.000835  0.000002
  1.276551  2.368982  0.000000        14        15        13  2.494153  0.000383  0.000369  0.000000  0.000002  0.000750
  0.592684  1.184491  0.000000        14        15        13  2.494206  0.000395  0.000470  0.000000  0.000863  0.000002
  0.683866  1.079203  0.000000        14        15        13  2.494210  0.000450  0.000403  0.000000  0.000851  0.000002
  0.683866  1.237135  0.000000        14        15        13  2.494212  0.000483  0.000427  0.000000  0.000908  0.000002
  1.413324  2.290016  0.000000        14        15        13  2.494213  0.000406  0.000482  0.000000  0.000002  0.000886
  1.322142  2.237372  0.000000        14        15        13  2.494222  0.000448  0.000396  0.000000  0.000002  0.000842
  1.322142  2.395304  0.000000        14        15        13  2.494222  0.000422  0.000378  0.000000  0.000001  0.000798
  0.729457  1.210813  0.000000        14        15        13  2.494265  0.000491  0.000463  0.000000  0.000951  0.000002
  1.276551  2.263694  0.000000        14        15        13  2.494277  0.000436  0.000412  0.000000  0.000002  0.000846
  0.592684  1.131847  0.000000        14        15        13  2.494334  0.000416  0.000492  0.000000  0.000906  0.000002
  1.413324  2.342660  0.000000        14        15        13  2.494347  0.000436  0.000516  0.000000  0.000002  0.000951
  0.729457  1.105525  0.000000        14        16        13  2.504540  3.480501  3.334827  0.000000  6.801152  0.014177
  1.276551  2.368982  0.000000        14        16        13  2.504557  3.480551  3.334959  0.000000  0.014177  6.801332
  0.683866  1.237135  0.000000        14        16        13  2.504593  3.664889  3.224303  0.000000  6.872755  0.016436
  0.592684  1.184491  0.000000        14        16        13  2.504601  3.106973  3.706366  0.000000  6.798999  0.014340
  1.413324  2.290016  0.000000        14        16        13  2.504611  3.107158  3.706403  0.000000  0.014333  6.799227
  0.683866  1.079203  0.000000        14        16        13  2.504614  3.602421  3.223059  0.000000  6.812576  0.012904
  1.322142  2.237372  0.000000        14        16        13  2.504616  3.664948  3.224351  0.000000  0.016435  6.872865
